min,max,mean,var,std
0.35614136,2.6079972,0.8553282,0.07777655,0.27888447
0.31229034,1.9642467,0.7912354,0.038332026,0.19578567
0.5706076,7.8782935,2.512039,1.046625,1.023047
0.45814547,6.7673945,1.9828956,1.2572272,1.1212615
0.36258566,2.1187594,0.7630546,0.022616878,0.15038909
0.3365309,2.429593,0.71160966,0.023811044,0.15430827
0.41199762,6.189721,1.2469977,0.44110772,0.6641594
0.4759068,9.013987,2.3669596,0.78723013,0.8872599
0.3752307,2.4077754,0.83637047,0.0403261,0.20081359
0.37017345,2.1844761,0.7570275,0.02812816,0.16771452
0.39028108,5.896976,1.3100574,0.458815,0.67735887
0.46853393,6.618525,2.021575,0.47306073,0.6877941
0.3185089,2.5940444,0.8588828,0.071841426,0.2680325
0.2828291,2.084095,0.7603228,0.03081518,0.17554253
0.33551085,5.9882607,1.3936146,0.6003066,0.7747946
0.5923047,7.8686495,2.1334827,0.89365906,0.94533545
0.37422952,2.215102,0.7587492,0.043490004,0.20854257
0.33051446,2.0537975,0.73388076,0.025369389,0.1592777
0.5166874,4.4654827,1.5906866,0.41416717,0.6435582
0.5921776,44.025238,6.4733353,25.586185,5.058279
0.20566496,13.58616,2.3656356,2.1591144,1.4693925
0.1701399,9.56026,2.0622635,0.88246334,0.9393952
0.3513033,16.450018,3.6058648,4.141611,2.0350947
0.42064342,29.891697,6.344814,15.629791,3.953453
0.3396067,20.137257,3.8208368,5.107245,2.2599213
0.4200939,10.925653,2.8393533,1.8177093,1.3482245
0.5282362,20.223398,3.8141856,5.7540956,2.3987696
0.51031905,18.04182,3.4542255,4.293039,2.071965
0.42630717,16.46699,5.770443,13.0801325,3.6166465
0.3583764,10.066333,2.9839246,2.2419603,1.4973177
0.5838695,16.854218,4.229403,9.072555,3.0120683
0.85312146,25.962387,4.866346,13.2935295,3.6460292
0.42331627,8.893412,2.9262822,1.9326468,1.3901967
0.39351228,13.5750885,2.201452,1.0514225,1.025389
0.8108929,33.746616,7.395873,23.53915,4.8517165
0.32462195,17.4461,2.5666459,3.5290396,1.8785738
0.19929883,4.540329,1.117138,0.2973614,0.54530853
0.20002134,3.838856,1.0015693,0.18459693,0.42964745
0.25443223,9.03542,1.7602584,1.0795177,1.0389984
0.34995556,11.745427,2.6315672,2.138569,1.4623847
0.29740456,7.244003,1.5294651,0.5642752,0.7511825
0.29567665,4.814926,1.2615263,0.36600065,0.6049799
0.32477233,9.530932,1.8591447,1.2834617,1.1328996
0.37534198,9.444077,1.7295088,1.0182413,1.0090793
0.26190242,5.5175343,1.8652692,1.0144683,1.0072082
0.22177431,3.6170564,1.3027802,0.32463366,0.56976634
0.40964165,8.011045,2.0364969,1.8646417,1.3655188
0.5633605,14.633805,2.4122744,3.090911,1.7580987
0.28341034,4.352303,1.311918,0.34311062,0.5857564
0.3000975,4.4328704,1.048166,0.191213,0.43727908
0.42089668,13.451224,3.0833504,3.8398962,1.9595653
0.32824823,9.596403,1.58257,0.8974282,0.9473269
0.252867,3.0137029,0.80688184,0.083016664,0.2881261
0.2640148,2.549678,0.732461,0.059330273,0.24357806
0.28776464,5.7699494,1.2304507,0.453849,0.67368317
0.3272187,6.601938,1.6100726,0.64320964,0.8020035
0.3272611,4.3672485,0.94550776,0.15783915,0.39728975
0.3078379,3.168247,0.8143625,0.10606382,0.3256744
0.2720963,6.3525558,1.2143202,0.5036896,0.70971096
0.31150645,5.666447,1.2204727,0.38987058,0.6243962
0.26964948,3.2159142,1.0419865,0.24076389,0.49067697
0.26753876,2.288659,0.8244873,0.09503555,0.30827835
0.33718312,5.281166,1.2939131,0.6567317,0.8103898
0.4852673,7.9435267,1.646882,1.1919862,1.0917811
0.29612753,3.0357766,0.8655521,0.12689902,0.3562289
0.28347823,2.252492,0.73951,0.058074962,0.24098746
0.40197253,6.1625476,1.7825137,1.071861,1.0353072
0.3776045,6.078681,1.2883148,0.3151792,0.5614082
0.32039654,2.1773753,0.7667649,0.030193165,0.1737618
0.3210134,2.3671098,0.7021535,0.025323529,0.15913369
0.35491315,4.000551,1.0687505,0.21969476,0.46871608
0.34787542,4.392159,1.2810324,0.2598987,0.50980264
0.36461833,2.7166157,0.7883767,0.053025343,0.23027232
0.36577648,2.438933,0.71026033,0.0354797,0.18836056
0.26594117,4.2343507,0.9777787,0.22665168,0.4760795
0.29742044,4.278114,1.095656,0.18847276,0.4341345
0.29068944,2.1162407,0.81070316,0.08153044,0.28553537
0.29047403,2.0039754,0.70974404,0.03449576,0.18573034
0.2749709,3.6908474,1.019087,0.27991772,0.5290725
0.4754614,5.673932,1.3831986,0.52534497,0.72480685
0.3204482,2.2790802,0.7402035,0.052435167,0.22898726
0.3034621,2.1910515,0.6968213,0.027272884,0.16514504
0.4333554,4.181851,1.3022121,0.38107815,0.6173153
0.8640719,29.749308,9.48891,19.699186,4.4383764
0.6774153,24.330944,5.512461,9.083457,3.0138774
0.59986,13.8875475,4.4448347,3.1112478,1.763873
0.68024045,20.395662,6.251014,7.9991693,2.8282802
0.6484528,28.517914,7.3019705,17.806416,4.2197647
0.7985855,16.701963,5.420767,8.679837,2.9461563
0.6466952,14.672033,4.548037,5.4234333,2.3288267
0.6082817,17.979824,4.7708936,7.7202044,2.7785256
0.5127124,22.993803,3.4523616,4.8804493,2.209174
0.5980366,19.618391,7.0754175,17.615557,4.197089
0.47881803,14.6426935,4.336082,5.108606,2.2602227
0.58888566,21.151976,3.1656833,6.21699,2.4933891
0.9877535,27.739399,7.911338,13.851665,3.7217824
0.7172872,15.972631,6.037436,8.656685,2.9422245
0.8171493,15.69064,4.5765834,4.0203,2.0050685
0.8208148,23.75269,7.0099573,12.609833,3.5510325
0.6917119,13.149269,4.5511284,3.160906,1.7778937
0.54745495,10.187092,2.5490158,1.1613579,1.0776632
0.49126324,7.8593554,2.1223297,0.58567554,0.76529443
0.522275,9.423799,3.386278,2.2374318,1.4958048
0.47099712,10.0475855,3.0716596,2.490619,1.5781695
0.5109696,7.119492,2.1863809,0.9875702,0.99376565
0.44591296,6.0132527,1.8441695,0.65517503,0.8094288
0.39453214,8.321317,2.1458864,1.1988221,1.0949074
0.3562524,11.876621,1.9723923,1.1680348,1.0807565
0.3781697,7.9470925,2.458853,1.6724775,1.293243
0.28247818,5.9322815,1.8835267,0.67769676,0.8232234
0.37153468,9.234674,1.8241205,1.1764222,1.08463
0.77779967,16.51466,4.1534634,3.6034918,1.8982866
0.6242068,9.165957,2.5613139,1.1490155,1.0719215
0.6593416,6.1967425,2.0938623,0.6230044,0.7893063
0.7679237,10.240494,3.4878576,2.4188504,1.5552654
0.5665886,8.801009,3.185328,1.2442857,1.1154755
0.4647308,6.270552,1.7844994,0.41608575,0.64504707
0.41675514,5.8135386,1.5231303,0.28377846,0.53270864
0.4316384,7.3893566,2.509508,1.20367,1.097119
0.41005424,5.809205,1.8986566,0.81332827,0.9018471
0.43565932,4.4764605,1.3528413,0.31966674,0.56539077
0.4230113,4.438392,1.1694117,0.21175493,0.46016836
0.32675344,5.0145507,1.4120268,0.4834388,0.69529766
0.3085068,7.0365796,1.4046702,0.49771795,0.7054913
0.3351605,4.5458827,1.4245024,0.44718617,0.6687198
0.31013536,3.9636166,1.1835272,0.21267952,0.4611719
0.32358807,5.6015253,1.2842145,0.48740396,0.69814324
0.5434171,14.805884,2.7156928,2.1232152,1.4571257
0.49648792,5.922386,1.5683509,0.3648265,0.6040087
0.4884473,4.0697355,1.3258287,0.19306989,0.4393972
0.591155,6.38302,2.2051718,0.81357896,0.9019861
0.5320713,6.6438236,2.4613724,0.6068393,0.7789989
0.42109048,4.6229496,1.4407728,0.20023626,0.44747767
0.39794365,4.4890223,1.2542126,0.14857432,0.3854534
0.40445292,5.8305516,2.0029998,0.6636426,0.8146426
0.40461704,4.067142,1.4558117,0.3693487,0.60774064
0.4539022,3.7378352,1.0658624,0.1311362,0.3621273
0.42726877,3.868311,0.950848,0.08389762,0.28965086
0.34870628,3.7719886,1.1403135,0.24184757,0.49178
0.30420017,5.37273,1.1892167,0.26903006,0.51868105
0.36078715,3.5087278,1.0816513,0.17660916,0.42024893
0.30771643,3.1475544,0.9529006,0.08422595,0.29021707
0.33166292,4.61227,1.0719333,0.25437948,0.5043605
0.43041456,9.426608,1.6974772,1.0301781,1.0149769
0.44173428,4.110076,1.0462255,0.13180944,0.3630557
0.4287808,4.0773983,0.96043295,0.064076126,0.25313264
0.4577365,4.5590825,1.4355152,0.289326,0.5378903
0.5652803,29.771147,12.958278,31.871426,5.6454782
0.67130435,31.252207,8.436048,17.661085,4.2025094
0.26242644,30.143213,7.0189266,12.749326,3.5706198
0.4009337,32.56447,10.409841,29.888956,5.467079
0.45023197,28.735424,7.7030573,23.839502,4.882571
0.6478876,25.735172,6.759774,16.578573,4.0716796
0.6081664,20.81449,5.5565286,9.832351,3.1356578
0.5948119,22.353588,6.130771,15.222649,3.9016213
0.4815808,21.953617,3.4123397,6.2402706,2.4980533
0.6003095,20.830729,7.088334,15.277179,3.9086032
0.48970968,18.187698,5.9093866,11.232991,3.3515656
0.55152714,20.08667,3.050797,6.50564,2.5506155
1.8474237,27.024364,11.560974,18.793085,4.335099
1.1321691,27.148579,9.17734,19.63455,4.431089
0.7877757,27.697363,7.2824607,13.27415,3.6433706
0.7662047,35.759506,9.398129,22.441933,4.737292
0.53710234,15.014623,7.0164895,8.266857,2.8752143
0.5747319,13.909586,4.0113926,3.3741028,1.836873
0.33743447,15.888398,3.3608217,2.508572,1.5838473
0.3767751,18.397797,5.584073,7.977916,2.8245203
0.47676548,9.5140085,3.128407,2.661868,1.6315233
0.53976065,8.680402,2.6235492,1.5805835,1.2572126
0.54124314,8.194418,2.197583,0.964959,0.9823233
0.46905276,9.137923,2.5025852,1.831257,1.3532394
0.35975575,9.388416,1.9749308,1.2851087,1.1336263
0.44702795,11.794456,2.6832583,1.827323,1.3517851
0.31222504,8.191426,2.3050752,1.1726432,1.0828865
0.43317202,9.950791,1.8140771,1.2042211,1.09737
1.0745287,19.233099,5.889659,4.7991,2.1906848
0.8288208,15.280703,3.868665,2.9170754,1.7079448
0.74044216,13.15366,3.1523798,1.9618481,1.4006599
0.71241516,14.803377,4.7748117,4.489518,2.1188483
0.5609197,11.172422,5.2541003,4.085348,2.0212245
0.5803977,9.14822,2.9267163,1.530464,1.2371193
0.3903286,11.517021,2.480422,1.2417443,1.1143358
0.3903909,13.476214,4.199575,4.161026,2.0398593
0.42825344,6.5223923,2.0549462,0.9106723,0.9542915
0.5219355,6.386072,1.6676356,0.5130066,0.7162448
0.5044973,6.7478414,1.4416096,0.32642654,0.5713375
0.40447477,6.569068,1.65116,0.6344392,0.7965169
0.33099774,6.213647,1.5003301,0.5737991,0.7574953
0.38826424,6.8812194,1.6714932,0.5724994,0.75663686
0.32115707,5.633249,1.4634591,0.33919778,0.5824069
0.3970314,7.815945,1.368006,0.5126846,0.71602
0.71672666,21.453318,3.6681232,3.6158502,1.901539
0.61743444,8.893462,2.2493777,0.7868708,0.88705736
0.6571576,7.493905,1.9021302,0.5320516,0.7294187
0.64309704,8.599353,2.9126031,1.3188181,1.148398
0.6691298,9.870731,4.799004,3.0816293,1.7554569
0.61147976,8.312239,2.6964953,1.1150141,1.0559423
0.4655059,9.518887,2.3242638,0.9618673,0.98074836
0.4710721,12.103751,3.882269,3.231021,1.7975041
0.5285777,6.117015,1.870324,0.56976557,0.75482816
0.5818924,6.058644,1.5066557,0.28151464,0.5305795
0.53948784,6.129876,1.3463627,0.17755894,0.42137745
0.54675514,6.352161,1.5308393,0.3775539,0.61445415
0.39255032,5.689517,1.4903256,0.4012362,0.6334321
0.45614782,5.576297,1.49023,0.32353714,0.56880325
0.4022115,4.7463284,1.3491304,0.1730981,0.4160506
0.44312584,6.861384,1.3498101,0.3541776,0.59512824
0.60855913,18.665096,2.5604825,1.8150023,1.3472202
0.6375784,6.151051,1.6856153,0.3177524,0.5636953
0.64966935,6.938875,1.5241024,0.19349338,0.43987882
0.7000048,7.011602,2.1051025,0.49593765,0.7042284
0.9498998,15.536566,7.4921966,7.310686,2.703828
0.6916768,16.349434,4.998332,4.7913423,2.1889136
0.58541125,28.840933,4.513657,7.725838,2.779539
0.66368234,35.775684,8.08394,23.714584,4.8697624
0.61430925,24.88916,5.9954095,12.844963,3.583987
0.86167455,20.416357,5.1966524,8.625544,2.9369276
0.70896316,34.518234,4.299822,7.272378,2.6967347
0.645397,21.26249,5.73633,14.421934,3.7976222
0.4744757,21.592659,3.5812683,5.3415127,2.3111713
0.5914577,16.055033,4.8982906,5.910196,2.4310894
0.5599765,19.572248,5.3396163,10.616835,3.2583485
0.6391026,17.526857,3.0114315,4.4114275,2.10034
1.0912441,22.809134,7.987865,8.059173,2.8388684
0.7743268,20.929998,5.874744,8.300766,2.881105
0.90883464,16.64938,4.6146264,5.6522794,2.3774524
0.86344385,25.2597,6.5990252,11.840879,3.441058
0.7110526,9.204233,4.140693,1.9867135,1.4095082
0.5446823,7.989925,2.439027,0.861592,0.9282198
0.4989583,14.3654995,2.164739,1.0064994,1.0032444
0.5040026,17.34463,3.8198144,4.3038564,2.0745738
0.49696562,7.5527983,2.737359,1.6638514,1.2899036
0.49227187,6.414844,2.152167,1.0012977,1.0006486
0.47653356,13.956174,1.8234235,0.82176185,0.90651083
0.38753158,11.462017,2.4053528,2.1145644,1.4541543
0.36085525,8.26796,2.0220761,1.0716245,1.035193
0.38146085,6.90926,2.159415,0.98793304,0.9939482
0.27966133,6.3495007,2.0181189,0.9296929,0.96420586
0.39883476,7.1578875,1.7348859,0.91518754,0.95665437
0.68846226,18.13285,4.0396442,2.4109426,1.552721
0.6400041,10.13205,2.5916474,1.2954384,1.1381733
0.6545913,9.250859,2.092965,0.67686725,0.8227194
0.7430936,11.806898,3.4768157,2.4846346,1.5762724
0.5713603,5.8733225,3.0621197,1.0074111,1.0036987
0.46509722,5.3244953,1.7519991,0.37674516,0.6137957
0.4231799,8.621104,1.535894,0.35264584,0.5938399
0.41955024,10.31252,2.6480472,1.6343286,1.2784086
0.40474775,4.61121,1.7998005,0.6329485,0.7955806
0.45119387,4.674025,1.3410282,0.30996674,0.5567466
0.4334861,8.480644,1.1638092,0.24070689,0.49061888
0.36877957,7.77741,1.4901718,0.6566864,0.8103619
0.32918638,4.9531126,1.4275275,0.46601543,0.68265325
0.3395439,4.5969954,1.3554188,0.35347968,0.5945416
0.28706512,3.6468666,1.212669,0.23341672,0.4831322
0.31863073,6.0022492,1.2413015,0.4117911,0.6417095
0.51033616,17.009235,2.6664019,2.2648559,1.5049438
0.47989732,6.6341486,1.5658733,0.39134157,0.625573
0.50061464,5.410466,1.3285555,0.20159476,0.44899306
0.5535691,7.2557163,2.22948,0.88071084,0.93846196
0.5362308,4.7816963,2.3990715,0.53423345,0.73091274
0.42170805,4.171652,1.4148476,0.18492375,0.4300276
0.4002878,5.7881227,1.2630496,0.16588508,0.40728992
0.39862892,6.445794,2.0790622,0.78741574,0.8873645
0.41875952,3.5461993,1.4264098,0.32829642,0.5729716
0.4486531,3.7821417,1.0607936,0.12893923,0.3590811
0.43647754,5.174178,0.95014316,0.09074875,0.30124533
0.41229838,4.85286,1.1679268,0.28019777,0.5293371
0.31368294,3.724539,1.2034217,0.25414574,0.5041287
0.33676767,3.3524997,1.0593529,0.15752484,0.39689398
0.33138317,3.206839,0.9626339,0.08756586,0.2959153
0.3226664,4.617169,1.0484763,0.22285603,0.4720763
0.3918989,14.30001,1.7044744,1.2652785,1.124846
0.45426172,4.8710685,1.062475,0.14049712,0.37482944
0.44963375,3.8727467,0.956251,0.064321384,0.2536166
0.49628088,4.8826222,1.430874,0.34375957,0.5863101
0.5153485,17.50829,3.9395573,3.22259,1.7951573
0.21307532,8.387686,2.0781493,0.94617736,0.9727165
0.19102615,19.136211,2.0373309,2.2324922,1.4941527
0.3932104,36.37535,6.1099424,29.992199,5.4765134
0.39283097,17.469707,4.7790356,6.8100367,2.6096046
0.4683056,12.325062,3.2005694,2.1349096,1.461133
0.44158614,33.572304,3.1465476,5.670527,2.3812869
0.5550664,30.629627,5.0740013,15.124725,3.889052
0.49891257,21.682957,4.426267,7.3165364,2.7049098
0.41744432,10.529651,3.4359896,2.3775852,1.541942
0.442999,19.441387,4.261232,8.280523,2.87759
0.6118418,14.106549,3.0410047,4.020464,2.0051093
0.7952059,23.988783,6.9639406,14.742542,3.839602
0.5024043,20.262957,3.120551,3.5294387,1.8786801
0.42531002,9.999909,2.146588,1.326436,1.15171
0.64541763,19.401337,4.5085487,7.9419923,2.818154
0.34238333,7.070393,1.9780242,0.7871762,0.8872295
0.20623739,4.593329,1.0656846,0.23123994,0.48087415
0.21098766,6.578493,1.0143282,0.3263392,0.57126105
0.25439796,17.138397,2.3693233,4.3331075,2.0816119
0.33954617,7.5474987,2.324062,1.2412707,1.1141232
0.3086644,4.408077,1.463305,0.4189036,0.6472276
0.2796601,11.539513,1.299254,0.63061756,0.7941143
0.36954755,15.192488,2.136688,2.3270276,1.5254598
0.40330812,8.226991,2.03712,1.4169137,1.1903418
0.27321222,3.5746477,1.5448815,0.4691787,0.6849662
0.22351472,4.2032876,1.4704764,0.54651797,0.73926854
0.4426779,5.999432,1.5808344,0.8155078,0.9030547
0.5656924,16.274483,2.8772483,3.2869546,1.812996
0.29503897,8.018597,1.3979986,0.5844454,0.7644903
0.31317958,3.0641668,1.0275787,0.15346795,0.39174986
0.39464793,8.146331,2.2329485,1.4460293,1.2025096
0.34530982,4.324865,1.3852019,0.336547,0.5801267
0.25438032,2.783011,0.7895319,0.07388932,0.2718259
0.26252133,3.6516907,0.7394511,0.08560341,0.2925806
0.29656073,9.059045,1.4358333,1.1007004,1.0491427
0.3248793,4.3490686,1.5252888,0.49293014,0.70208985
0.29561228,3.0666444,0.9248832,0.13255864,0.36408603
0.30963504,7.092133,0.8248508,0.15248775,0.39049682
0.34328377,8.409496,1.2893252,0.6474514,0.80464363
0.29779223,5.132206,1.3391945,0.49040744,0.700291
0.26571772,2.555502,0.96264106,0.16880964,0.4108645
0.25328407,2.3409588,0.8638876,0.11490385,0.3389747
0.35035574,4.065348,1.1035508,0.3265188,0.5714182
0.46662357,11.820789,1.8038682,1.4396291,1.1998454
0.31078818,3.6414673,0.8882329,0.17085363,0.41334444
0.2927712,2.1772127,0.7327423,0.05097139,0.22576843
0.3769845,5.2709904,1.4948268,0.5187041,0.72021115
0.4186899,3.054938,1.2071095,0.16939506,0.4115763
0.31982836,2.133913,0.7575409,0.029057551,0.17046276
0.32196048,2.607657,0.7052971,0.03241054,0.18002927
0.3594705,5.861614,1.1584262,0.3934211,0.6272329
0.34588277,3.301183,1.2516596,0.23172201,0.48137513
0.35808975,2.49466,0.77903014,0.04774107,0.2184973
0.342963,4.3313446,0.7149428,0.046368398,0.21533322
0.32763395,4.90963,1.0038891,0.24437253,0.4943405
0.30428374,3.9905279,1.1499567,0.21764007,0.4665191
0.2813085,2.260279,0.7817176,0.06861353,0.26194185
0.2914357,2.0146856,0.7239457,0.037980784,0.1948866
0.27579942,2.956471,0.93355894,0.16404893,0.40502954
0.4484531,9.442673,1.4604322,0.7506202,0.86638343
0.34957597,3.1301239,0.7480286,0.06415578,0.2532899
0.31035686,2.0958009,0.69389457,0.025282098,0.15900345
0.41501728,3.7648885,1.1919826,0.2282172,0.47772083
1.0013887,31.436123,6.1845164,16.927341,4.114285
0.5612907,8.293435,1.8027672,0.67376155,0.8208298
0.5503788,9.580332,1.6984305,0.84394366,0.9186641
0.8536604,34.27865,7.697681,34.374302,5.8629603
0.831809,29.783522,8.2057085,14.205939,3.7690766
0.6280182,11.449275,2.8937042,1.6437979,1.2821069
0.6469498,15.762605,2.7214873,2.6591346,1.6306853
0.79765457,32.88407,8.170447,16.990791,4.121989
0.88472694,30.283207,8.252285,17.322052,4.161977
0.49659795,8.341755,3.147829,1.875016,1.3693123
0.40883264,12.917,3.2831087,3.919509,1.979775
0.8657104,20.353945,5.519159,5.402318,2.3242886
0.9425934,43.91517,9.788595,34.23217,5.8508263
0.5355175,18.255522,2.321417,1.5415368,1.2415864
0.5526881,4.9240804,1.7234486,0.31444636,0.5607552
1.0241269,18.19365,6.790302,7.2336035,2.6895359
0.65778685,14.320981,3.3602085,4.2874794,2.070623
0.45617625,4.314238,1.0884751,0.12853265,0.35851452
0.4535603,4.3085933,1.0270131,0.15249778,0.39050964
0.5897875,16.646978,3.4060414,6.557405,2.560743
0.6479897,14.713232,4.3014464,3.3577845,1.8324258
0.36852485,4.292821,1.426996,0.24875252,0.49875095
0.40200442,7.117592,1.2616508,0.28467286,0.5335474
0.6371562,15.058355,3.703493,3.3359857,1.8264681
0.674573,12.775129,4.047355,3.3605206,1.8331722
0.31869668,4.642247,1.5004377,0.35027868,0.5918434
0.27720383,4.405085,1.351984,0.307902,0.5548892
0.62836623,8.881297,2.8630104,0.9868964,0.9934266
0.88137394,33.26332,4.541269,8.788973,2.96462
0.4373484,7.631931,1.2484399,0.3255839,0.5705996
0.34408057,2.2008214,1.041715,0.076088876,0.27584213
0.71251065,9.071699,3.4062023,1.2988182,1.139657
0.5276497,9.114941,2.4270256,2.1137507,1.4538743
0.381289,2.562424,0.82113206,0.04587363,0.2141813
0.35015598,2.572542,0.7704734,0.050279777,0.22423153
0.47067887,9.76024,2.0350175,1.9281201,1.3885677
0.5289678,11.20395,3.0247176,1.5048004,1.226703
0.33594793,2.8520362,0.96766174,0.083728164,0.2893582
0.34246045,3.2873719,0.8610808,0.07426201,0.27251056
0.4781103,7.819863,2.177274,1.0549549,1.02711
0.5413305,9.129726,2.722794,1.2120681,1.1009396
0.29966488,3.1107342,1.0021921,0.13055266,0.3613207
0.26153362,2.4580085,0.8881956,0.07935392,0.2816983
0.4416348,5.8688326,1.8773948,0.36240992,0.60200495
0.7182055,20.358242,2.9442105,3.2812757,1.8114293
0.37796807,4.746086,0.8694823,0.1137364,0.33724827
0.31942746,1.9730763,0.7896105,0.034996215,0.18707275
0.58453697,5.2007027,2.217932,0.49382854,0.70272934
0.4856336,6.1829195,1.9408481,1.1244218,1.0603876
0.36077127,2.1907763,0.75631684,0.022440871,0.14980277
0.3515867,2.2677722,0.71199423,0.025545841,0.15983066
0.42322007,7.013036,1.2950279,0.5617206,0.74948025
0.47810522,8.826023,2.3550549,0.76875556,0.87678707
0.3848911,2.654348,0.82949597,0.038669858,0.19664653
0.34242103,2.3014734,0.75871503,0.030224264,0.17385127
0.39003608,5.059388,1.3076175,0.39986265,0.6323469
0.47038084,6.6598134,2.0938668,0.55606997,0.745701
0.34204975,2.5770903,0.8429763,0.064440235,0.25385082
0.26330242,2.0004015,0.7688844,0.03403309,0.1844806
0.33648092,3.5357063,1.2405254,0.21511056,0.4638001
0.59173054,11.245363,2.2224524,1.2663565,1.1253251
0.38218215,3.124499,0.76481694,0.054168783,0.23274188
0.3365508,2.036753,0.73268473,0.02410478,0.15525714
0.50849,3.5041814,1.5093019,0.26162994,0.51149774
